"This was my first time staying at this property. My employer was tightening up on lodging per deim this year.  In the past I was booked into a larger, more expensive property nearby so I was a bit concerned about my first-time stay @ this location. But I have to say it was a very positive 4 nights stay and I would repeat the booking if I am in the area in the future. The staff were all professional, the rooms were clean and the price was within my allotted budget.",laneyloslunas,2018-08-01
"Overall, it was much better than I had expected.  The location is great.  The breakfast more than adequate.  All was good.  The location is next to a Freeway interchange, so getting around is perfect.  There is a service station, fast food, convenience store (with a no fee ATM )and restaurant all just across the street.",JackA119,2018-07-10
"Stayed here for a week and was very happy with our choice. The staff was amazing, friendly, VERY helpful. The room was very clean and the breakfast was awesome. We enjoyed the spa every night. Location is near lots of things and we found it easy to navigate to Newport and Huntington Beaches from there. Our only complaints were actually pretty minor - the room had automatic lights that came on at night when one of us got up (easily fixed with some tape over the electric eye, suggested by the amazing staff) and the toilet paper holder was 11.5"" from the floor (we measured...). No one on the amazing staff had an explanation for it and were as perplexed as we were... Made for good conversation.",NutHouseMama,2018-06-29
"We very rarely leave such negative reviews, but our experience was bad.  We would not recommend this hotel.  It was old (outdated unlike the pictures online), dirty (shower, floors/carpets), and the bed was ridiculously uncomfortable.  The guests next door were loud and stayed up past midnight.  We were visiting for a work trip and incredibly disappointed.  
We were also hoping for a better breakfast selection, it was served in converted hotel rooms with limited space.  We will NOT be returning to this Travelodge.",heatherlee2018,2018-06-12
"Clean room, comfortable bed, decent size and upgraded countertops and bathroom. Didn't use the pool but it looked clean. Staff were excellent. Let us check in early. Breakfast was a typical continental: bagels/toast, yogurt, fruit, cereal, coffee, and they added eggs & sausage along with a pancake maker that I am not sure worked since no one was using it. 

The only cons had to do with noise. The convenience of being close to the airport also comes with an extremely loud noise from the airplanes overhead. Thankfully the curfew kept us from being up all night but it was surprisingly loud. ",alimariew,2018-05-15
"This place was great, we got upgraded for free and the front desk lady was fantastic. Lots of places to go in the area (walking Distance). We will be going back.",clopez348966,2018-03-20
"The staff were very pleasant and very happy to help, they made our stay very easy.

The rooms were basic but adequate enough, although the water pressure in the shower was a little low.

The bed was very comfortable and the room was very clean.

The breakfast room was nice and had a pancake maker, which was a bit of a novelty!",mattjchurchill,2018-03-11
Just okay. The bed was uncomfortable and room service was in a big hurry to get in and clean. Did appreciate feeling rushed at 8am. Bathroom tub had rust spots. ,ralphbrier55,2018-03-11
Old motel with a need for new carpet. Otherwise the room was ok but in need of an update. The WiFi was also not very good. We did not try the breakfast. The location was great however if you need to catch an early flight from John Wayne or find a place to eat. I would stay in this area again but find a different motel.,fehlow,2018-03-07
"Don’t expect much. It is a motel. The room of clean but carpets felt dingy and I didn’t dare walk barefoot on it. The thing that bothered me most was that the shower head had some build up on it and hadn’t been cleaned before I got there. There was mold on the tub faucets so that was super gross. At first I thought there was construction in the building but it turns out the water pipes bang on the walls when someone turns on the faucets! What I especially didn’t like was that you can smell cigarette smoke when the whole place was supposed to be a no smoking area. There should be a designated area for smokers away from the windows and doors. However, the service was great and the people at the front desk very helpful. ",greyes335348,2018-02-20
Cust Serv is excellent. All staff is very pleasent and everytime I come to stay they always greet me with a smile and make sure that all of my needs are taken care of. ,villasenorjulie,2018-02-19
"Greeted by friendly staff in a very nice lobby.  The room was clean, carpet on the newer side.  Bed very hard, short on pillows.  Bath has new granite counter but very old pitted fixtures.  Tub in poor repair.  Shower was miserable; water cycled from cool to unbearably hot.  Enjoyed the Jacuzzi and mid Feb. Sunshine by the pool.  For a $100 a night could be better but was not awful.  ",jdf9112,2018-02-16
I had an early flight from Santa Ana. The hotel is close to the airport and reasonably priced. The property is in good repair and the room was comfortable. I would stay here again.,ellenr31,2018-01-27
"According to my reservation confirmation, Check-Out was 12:00 PM. Housekeeping knocked on my door at 10:20 AM and they were standing outside my door at 10:45 waiting for me to leave.  As soon as I opened the door and started picking up my luggage, one of them rushed in and started cleaning BEFORE I EVEN LEFT!!!
Very irritating, I will not recommend a place like this. I've never had this happen anywhere else.",SuzyQM2,2018-01-16
"Property very dated and badly in need of an update.  Old style motel with exterior hallway access.  appeared to be more of a ""resident"" facility than a tourist facility.  Location was difficult to access.  ",W2112FPlindaj,2018-01-15
The Hotel was average for the price. We weren’t expecting a 5 Star hotel or even a 3 Star. Just expecting a comfortable bed and a place to shower while we visited friends last minute. The biggest complaint I had was the water in the shower went from scorching hot to ice cold no matter what you did. The beds could really use new pillows. Other than that you are getting what you pay for... a clean hotel with friendly staff and a hot breakfast. ,97jend,2018-01-02
"Like the remodeled deluxe bus. king
Rooms, breakfast was very good as long as you don't mind the ""I'm doing you a favor by letting you stay here attitude"" that most 3 star and under properties run by middle eastern people living on property treat their guests, If your looking to enjoy yourself and treat like a guest step it up $20-$30 to where the franchisee family doesn't live on property.",tylerd77,2017-12-29
"I'm rating this on the fact that the reader will know the difference between a travelodge and a hyatt etc.  Great, friendly serivce when we arrived.  our room was clean, bed was comfortable.  Breakfast was good.  I would stay here again.  neighborhood was fine and safe.",shmrq17,2017-12-19
It's about what you would expect from an airport hotel. Outside looks a little dated but the inside of the rooms are clean and rather modern. Comes with a fridge and microwave too for convenience food. ,C840SRkrism,2017-12-13
Expedia showed this room on the web as non smoking.  Travelodge put us in a smoking room (136). We rejected it then offered another smoking room (147).  We rejected it then a non smoking room (261).  Deceptive practices used here.  Never returning to another Wyndham properties,cliffordh716,2017-11-17
"I stay here frequently because it is clean, safe and inexpensive and near places I want to visit.",Q3850CGjohnl,2017-11-16
I was told that check in time was at 3:00pm and I asked if I could check in earlier.  The representative told me to call the day of check in to find out if I would be allowed.  I was able to check in earlier and I really appreciated it.,dv275,2017-11-13
"First room we were given smelled of cigarettes. They didn’t have any other similar rooms available, so they upgraded us!  That was nice of them.  But once you’re given a bad room, you can’t shake that feeling that efffects the rest of your stay.  You start noticing things like the stain on the sheets, the chipped floor tile, the oddly placed toilet paper roll (less than a foot off the ground), towels that don’t smell as clean as you think they should, and the sink fixture that sits too far back so you end up splashing water all over the counter just to wash your hands. 

For the price, more expensive than Motel 6, I had an experience that was only slightly better than what I’d expect to get at a Motel 6. 

I did enjoy the complimentary breakfast though. Simple options, but it was included in the price. ",andrewrP5962DV,2017-11-08
"Our one night stay passing through was very relaxing and pleasant.
Would not hesitate to stay again
",Sandiegobound14,2017-10-27
We thoroughly enjoyed our stay.  The bed was very comfortable. The breakfast was good.   We would stay again. It was very centrally located for us.  ,jonbW3554LK,2017-10-27
"I stayed here last year for a family vacation so when I had to come to Orange County for business I did not hesitate to book at this Travelodge.  Great location, clean, GREAT pool and jacuzzi.  I will definitely be back!",U6372UCmarys,2017-10-17
"I liked the room and loved the location but the room clearly reaked of smoke even thought it was a ""non smoking room"".  My clothes smelled like smoke when I got home.  Other than that, I would return .  but because of the smell I will have to pass on this location in the future.",608cindya,2017-10-17
"Stayed here from Sept. 29 to Oct. 8. Good location, clean room and bath. Breakfast average but does include sausage but no sweets.
A slight issue at check-in as I reserved a walk-in shower online but got a regular room with tub. Luckily, roll-in shower room was available and was moved.
Also, the parking lot was repaved the day we checked out requiring me to move the car and hand carry my luggage thru the lobby to my car. Notice was given but only the night before. 
Internet was unusually slow for a motel.
All employees were very pleasant to deal with.",budman8017,2017-10-16
"The grounds are in decent shape...  Front desk- service was great always friendly and helpful...  Breakfast- was good, but could use a bacon day instead of the sausages everyday kinda deal... Our room- was in poor shape... As the carpet was very old and musty and buckled in places, we had burned out lightbulbs that we told front desk and never were replaced... In the bathroom the shower had a poorly patched (if) it had ever been repaired??? Not sure!!!  water leak on the ceiling and don't get me started on the shower faucet!!!  Could not get it to even out to warm so one moment you would be burned and the next frozen...  Sink had no stopper and the smell of stale sewer water was present.  The door had to be jiggled to be set in lock position and we had the smell of marijuana coming through the vent at all hours!!  The photos on the site are not accurate of rooms and this hotel could use a face lift in them... If we had not been just coming and going as we were visiting family and friends for a long overdue visit home it would have bothered me more and left as it was really not worth the price we paid... As a place to lay our heads down after all day visiting it was okay...   Bed was comfortable and the pool and spa relaxing... ",577eddiev,2017-10-13
Samantha the woman at the front desk was so helpful. Customer service is 💯✔ here.. They have kids pool toys in the pool area. They have an amazing breakfast!!It is extremely clean and the maids do a wonderful job. Above all there customer service is 💯 amazing!! I would recommend this hotel to anyone..,carresay2017,2017-10-12
We book these room for family vacation. We went to disneyland and we had points and these room was avilable and it was very good and clean.,alexise4,2017-10-12
"Room was great, the restroom was clean, had a hard time getting on the wifi though. But overall, great experience. ",742maganv,2017-10-11
"They told me the owner saw me go to my room with multiple people and called and knocked on my door, I showed them it was only me and my girlfriend and they dropped that. Then ended up getting robbed because they said the sheets were stained and charged me 16$ for 2 sheets and 12$ for another for used sheets that had some makeup on them that comes off if you wash the sheet. She didn't even know how much to charge, she just made up the prices as she went. These people are criminals  stealing deposits because they know they can find something to pin on people that can't fight back. ",719473uu2u78,2017-10-09
"This hotel is average or below average. The people are generally dumpy and the facilities are nothing to write home about. You get what you pay for, or a little less that what you pay for in this instance.",joshualW2352WM,2017-09-15
"The room garbage bin did not have a bag within it ,so we had to leave it on the table. Then the shower had a major problem. .the water was going from extreme hot to extreme cold without being touched .
Now the bed was like a concrete mates se and me and my wife kept turning interrupting our sleep
This was a very very bad experience.
Cannot recommend to anyone",928irwins,2017-09-14
Friendly customer service at the front desk.  Nice lobby and clean establishment in a quiet area with ample parking and complimentary breakfast.  Pricing is reasonable.  ,mcmuffin12,2017-09-13
"I have stayed here many times and I like it very much! Nice people, nice location and great motel!
I have recommended this motel to several of my friends, and some of them have stayed there!",terjes566,2017-09-05
"Exactly as advertised - clean, tidy, just what what I needed, a place to lay my head in peace and comfort without any unnecessary frills. Desk staff was great - courteous, professional, made me feel welcome. Would stay again.",JTS373,2017-08-27
Registration lady very nice and hellful recommmending a restaurant in the are. There was a huge roach in the bathroom in the middle of the night. The room could have been cleaner.,lindsayp145,2017-08-25
Dirty and in disrepair - the bathtub had been recoated and the hardware was coated over.  Rust was coming through the coating.  The carpet was filthy.  The amount of noise from other rooms indicated terrible noise mitigation.  A couple people were smoking pot in the parking lot.,Q6155BAbarbarap,2017-08-23
"The room was clean and comfortable.  They are still renovating so there's a lot of noise beginning in the morning, but not too early.",821elizabethn,2017-08-21
"All good. Amenities, nice pool and jacuzzi. Some low life-rs smoking weed on the stairs (very young people) and wouldn't move out of way to allow the use of stairs. Left their trash onstairs on purpose to prove they were low level humans. But cannot seem to get away from that around airport properties.",robertfA1501RP,2017-08-20
"The room and furniture were old and didn't look like clean. The hair dryer was broken and couldn't be stopped without pulling out the plug, I didn't report it as long as it could work. There wasn't enough water pressure in the shower as well. The wall was paper thin and you could hear everything happening outside, and the internet was very poor and unstable. However, the location was convenient and close to the convention I was attending. The only thing appreciated was the continental breakfast despite the lack of available seating. ",romildal2017,2017-08-18
"I stayed at the Travelodge OC from une 29th to Aug 9th, and my first couple nights I was in a end room in the back, had no problem with the location, except the ceiling was cracking and molded in the bathroom from a obvious water leak above. The manager, Cynthia, addressed it and moved me to another room that had been remodeled the previous year. And it was actually a deluxe, but she charged me the same price as before. More then enough to remedy the situation. The next room was pleasent and very comfortable, with 1 exception. The lights are all motion activated, which is a tad frustrating when you turn over in the bed and the room lights come on in the middle of the night. Happened to me most nights and in some instances a couple times per night. I dont know if that is the setup in every room, but something to be aware of. Or you can just sleep like a vampire and not move, :-) But other then that, the room was great. I plan on staying again, although I may not stay in room 203 again. ",bridgerc2016,2017-08-11
" Our room was nice it was one of their remodeled rooms in the hotel.  I didn't like the fact that there wasn't a separate closet area ,the closet was right in the bathroom  by the sink.  The pool pump in the swimming pool went down so the pool was starting to get dusky looking.  I wish there was a source of good protein for the breakfast   Besides those ready-made egg pancakes  that were warmed up in the microwave and then put it in the warmer     The staff was very friendly and accommodating.  Internet connection was awful it was all Wi-Fi and it was really bad I wish they had a hardwired connection in the rooms as well.  The room was very clean.  I stayed with my whole family and it was nice having two connecting rooms. 
overall it wasn't a bad stay for the money ",O1664RXsvetlanas,2017-08-06
"The rooms were dirty.  The shower was HORRIBLE and the temperature of the water could be adjusted to either scalding hot or ice cold...no in between.  We checked out after one night and they billed us for 5,  will not return.  ",wendyfW6116KZ,2017-08-06
"Great place! I was impressed with the friendliness of the staff. They had shuttles to the airport, shopping etc. This was bonus as I did not even need to uber places. Wonderful experience !!",529careyk,2017-08-04
Could be better. Seems rooms are older and dark. Beds were hard and uncomfortable. No 1st floor available which was tough for someone with bad knee. No iron in room had to get at front desk.,460guadalupeg,2017-08-04
"It was fine as to location and quiet when planes not flying.  We especially appreciated the restaurant next door, ""POM and OIL""  A very reasonably priced  meditterrannean  tyoe with many wonderful choices of food.  Service was excellent and it is right next to thehhotel

eanian ",barbaradV7370VM,2017-08-02
"Fast easy check in. Decent size room and spacious, nice and clean. Bathroom was small but clean as well. Tv , Mini fridge, micro & AC worked. Good phone service. Clean bedding and sheets. Wifi worked great. Carpeting in room was in good shape. Nice big parking lot located at property with plenty of parking. Helpful friendly staff. Nice big tv. Great channel selection. Great water pressure in shower and clean towels. Housekeeping was fantastic.Room had a very comfy and cozy feel to it. Was a quiet stay. Lights had censors and timers. No elevator. Location was pretty good, there were many local fast food options for a quick bite. ",marzj2017,2017-08-01
"The accommodations were basically a place to rest, close to eating locations and freeway.  However, the thiin walls did not block out the noise of the upstairs neighbors and incoming visitors.  We could not operate the television system.",fredcV5164QG,2017-07-31
"I do not want to bring any negative feedback against the staff, who was great. However, the facility itself is not what I expected and needs so maintenance and refreshing.",VolvoVet,2017-07-29
This Travelodge was the most upscale one I have stayed in.  My room was beautiful and modern and fully equiped.  The facility was immaculate and the breakfast top notch!!!,blancheb2014,2017-07-27
"The place is very nice nice and cozy it is Good for getting away from the City and closer to the beach, the neighborhood seems very safe with lots of foodplaces across the Road. Definetly recommend for families, not so much for Young people who Are seeking parties and loudness.",nicolassA8050GZ,2017-07-23
"Easy friendly check-in. Clean room. Rug, furniture and bathroom could use some freshening up. The free breakfast had a variety of nice selections including fresh hot pancakes! Only negative was the noisy AC unit.",G8877ZMmiked,2017-07-18
"This is a close, relatively inexpensive, clean, comfortable place to stay while at the Clinic. Courtesy mini van service between the airport, and the Clinic is provided. Only challenge was waiting 47 minutes to be picked up from the clinic, one day, 30 min the next, and 10 minutes the final day. 
I loved swimming in the outdoor pool !  Genesis grill at poolside for guests to use. No elevator to 2nd floor. Friendly staff. Breakfast could be improved. High carb offerings prevailed. I do not like Yoplait brand yogurt. Greek yogurt would be an improvement. Small coffee cups. Pre cooked eggs left a lot to be desired. Sausage patty and links were good. I would rather have warm hard boiled eggs available !",catherinewF748HN,2017-07-17
"We really enjoyed our stay, we were recommended by some friends to stay here. We loved the girls at the front desk. Always cheerful and helpful. ",migueltZ5724CM,2017-07-13
"The facility was clean, hotel staff was nice and able to assist with any additional items needed for the room.  The hotel provided a really good breakfast there was always someone there to make sure breakfast items were stocked.  The only problem we encountered was the person that was above us was up all hours of the night stomping (not walking) back and forth.  The hotel manager was apologetic and we we're appreciative of what she was able offer us.  We would stay there again..",michelleaZ7132PG,2017-07-10
"Spent less than 12 hours here in between connection flights. Arrived at SNA after the shuttle driver was off for the night so the hotel graciously reimbursed me for the taxi, with receipt from taxi driver! Very impressed. 2 miles from airport, very convenient.

Room is clean and very decent. I'm a 40 year old female and I felt safe alone on the property. Lots of nextdoor noise like thumps and elephants walking lol and water pipes noise from above but, whatever. Air conditioner worked awesome in room 110.

Pool area is nice altho I didn't use it I checked it out and it's clean and has decent shade.

Free ""continental"" breakfast was really great! Sausage patties, links, egg rounds, cereal and milk, coffee, juice, pancake maker (fun and yummy!), breads, English muffins, yogurt, fruit... great offerings! Plenty available an hour after it was open.

Scheduled a shuttle back to airport for the morning and when I went to check they had me all signed up on the clipboard. Nice that night crew actually communicated with morning.

The only ""complaints"" I had was the main room light and bathroom light are on a sensor so when you get up for the restroom in the middle of the night they come on and the feel BRIGHT!!! Also true only available outlets for charging things and using my CPAP machine were behind the bed or behind fridge, under desk. Not easy to access but I made it work.",GrammySmells,2017-07-08
"This property was the nicest example of the franchise I have stayed in. Clean, well-decorated and a courteous and helpful staff. Recommended. ",ElM352,2017-07-04
"''Twas the best stay ever, I was scared that because the price was a bit low that it was a run down place but WOW was I wrong. SUPER WRONG.  There was a tiny problem that honestly I could've taken care of myself but I called the manager to ask him if he could take care of it and he even refunded me some money for the inconvenience so that was another plus. The staff was super friendly and personable. Was an amazing stay. Bathrooms were super updated and clean as well as the whole room and free cable and fridge &  a microwave too. Extra blankets were already there by the closet. It was just really great and they supply pool toys for kids it was just great over all thank you travelodge!",daleshkag2017,2017-07-04
"The room was ok, the mattress was hard and there wasn't enough pillows and blankets for me and my husband. ",895erino,2017-07-03
"Wanted to spend a couple days at the beach, and this was the perfect location and price. Staff was very Friendly and Clean! Will definitely stay again. A little loud in the morning with people going to the breakfast room, but overall good, very happy with our stay.",cjm970,2017-07-02
"Ok, I stayed here last year and I was pleased with a refurbished room and helpful staff at a great price.  So I felt comfortable having my wife stay here when she visited California (normally I would have paid a little more for a Fairfield Inn or something like that).  But apparently not all the rooms are refurbished -- her's did not at all resemble mine, and it smelled of urine.  The put her on the second floor, and apparently there is not elevator, so she had to lug her luggage up the stairs (I didn't realize this as I had stayed on the first floor). Also, the breakfast was very minimal.",TKB71,2017-06-29
"The hotel is very close to the airport, but the noise was coming from other guests.  The walls must be very thin, because I heard way too much.  There was also a spider in the shower.  He had been there quite a while.  The property is need of an update.  The lady serving breakfast was awesome.  She turned a terrible stay into a poor stay.",K3795PImichaelp,2017-06-28
"They say you get what you pay for... and what you aren't paying for at this Travelodge is sound dampening.  All night long you can hear the snoring of those in adjacent rooms, the clomping of people walking outside, whatever is happening in other bathrooms through the vent in your own bathroom.  The list goes on.  If you are a heavy sleeper this likely isn't an issue, but the constant noise of other guests and employees did not lend itself to a good night's sleep for me.  On the plus side, there is laundry on site and the room was decent.  There is a continental breakfast, though the options were few and not fantastic.  Parking fills up quickly, so we weren't always parked close to our room.  ",rstebner87,2017-06-28
I enjoyed my stay and liked the property. The only drawback is there were a few prostitutes in and out of the property.,jacobf615,2017-06-26
"overall it was fine specially the cleaning ladies are very polite and helpful always with a smile, ",carlsI6093DT,2017-06-22
"Travelodge is one of those brands that you really can't (or shouldn't) get too upset if there's not a mint on your pillow and your towels aren't folded into origami swans. They're not a premium brand, and if you get an affordable room without crumbs in between the sheets, that's pretty much what they're there for. I stay at premium brand hotels and boutiques fairly often - so when the occasion is better suited by affordability than luxury, I try not to be too judge-y.

All of that is to say that this is an *exceptional* Travelodge. The lobby was probably the cutest of any I've been in - and designed to feel more like a ""Hotel"" than a motel. Here's my breakdown:

1. Clean. Very. My fiance wasn't well during the visit and she would have been much more critical than usual and she had no complaints.

2. Water Quality. Meh. Some places you can drink water from the tap, some you buy bottled water. This was a bottled water place. Not Travelodge's fault, really, just a general observation.

3. Noise Level. If you walk across the street diagonally from this hotel, there's a convenience store. That store adjoins airport property. You will hear jets. If hearing jets bothers you, do not stay this close to the airport. The rooms are reasonably soundproofed but not robustly so. It didn't bother me in the slightest - but I know people who aren't unreasonable individuals and they'd have been table flipping and stuffing wads of TP in their ears to try to block the noise.

4. Wi-Fi. There doesn't appear to be wired internet anywhere, so WiFi is your only option. If you like to travel with an AppleTV like we do, you know you prefer wired internet. Otherwise, it's irrelevant. The WiFi signal was very strong from my room, though this might well vary throughout the facility. I was on the second floor reasonably close to the lobby.

5. Internet speed. This was terrific when I checked in, but absolutely *tanked* the first night, becoming unusable. I switched to my hotspot and blew through a lot of data that weekend. Speed did not suffer the second night ( a Saturday) - suspect we had neighbors with a data consumption problem similar to our own.

6. Cell Reception. We had good reception on both AT&T & Sprint.

7. Cleaning staff. I don't know why every hotel recently sends staff around to knock on doors at 9am. Knock it off. They *did* respect the DND sign when I put that out.

8. TV. Typical basic cable. Remember when Motels used to say ""Free HBO!"" outside? No more.",eddieo170,2017-06-20
Room cleaning was incomplete without pointing out to the cleaning lady discrepancies. Breakfast room was tidy & well serviced.,L6811HJwalterm,2017-06-13
"The Travelodge OC Airport/ Costa Mesa, was a very very pleasant stay, bed was comfortable, bathroom was a little small but clean and nice. Only had problems with the tv remote, and a stain on the couch.  ac and heater worked well and there was a fridge, thats always a plus! Would come back anytime. Also, if they had dimmers for the LEDs would be a nice addition as they all turn on and are extremely bright, not a bad thing, unless you wanna have lights on but not too bright.",Charkzzzz,2017-06-13
"The value is good and the re-modeled units are the only ones I will stay in. The breakfast is decent, actually quite good for free. Pool area and appearance very good.",Z3775HVvictorr,2017-06-13
"HOUSEKEEPING SHOULD BE BETTER 
THE CONTINUE TO KNOCK ON MY DOOR TO EARLY..
English is not requires..breakfast was decent 
Front desk fair and helpfully.
They  don't have shades so the room is always Dark. can't enjoy looking  Out the window",Coastalpointe,2017-06-08
"For the price this was exactly what we wanted...ease of getting around, to the beach, restaurants, airport and our rental car. The room was clean and the bed was comfortable. Not all patrons were great but we didn't have a problem sleeping. The only thing I can say negatively was the wifi was not great but not bad enough to complain",493curtisg,2017-06-03
"I stayed here for a conference held at the Westin about a mile and a half away. Check-in was a breeze and the attendant was very friendly. I spent less on three nights total here than the other attendees for my conference spent on one night at the Westin. It's super quiet-close to the freeway and I felt safe checking in late at night solo. The room had a table and chairs, a separate desk and chair, tv with HBO, microwave, fridge, iron, ironing board, hairdryer, toiletries, coffee maker w/coffee, and the housekeeper folds the washcloths into cute ruffles. It's very clean-no complaints in that department. I haven't tried the free breakfast but it's there. The parking and wifi are free as well. There are plenty of restaurants and gas stations nearby, and the mall is just up the street. 
My only complaints are 1) that the mattress feels a little worn-kind of sags in the middle and not a ton of support but I slept ok; 2) the hot water in the shower surges with scalding water without touching the faucet. If you crank up the cold water, it becomes freezing. Never quite found the happy medium. These aren't deal breakers though. I'd absolutely stay here again. ",KristenG76,2017-05-28
"This Travel Lodge is in a good, central, fairly easy to find location, with  pleasant staff, nice grounds, a clean pool and hot tub area and ample breakfast room/buffet, however, the bed was the WORST we've ever slept in, thus we will neither return nor recommend it!",P6068RIgregs,2017-05-26
"Our room was clean and comfortable, large TV screen, good breakfast, decent coffee and even though its near the OC Airport, the planes don't fly from 10pm until 7am.  Good sleepin'....",67mysterioustraveler,2017-05-23
"Enjoying grandkids all day, I just needed a clean, safe place to sleep and this Travelodge was perfect. ",patriciapZ6584JU,2017-05-22
"Good rate for a no frills, comfy room, with a nice pool and great Breakfast Room options. My mom especially loved the pancake maker. The room needed to be aired out better before we arrived, but to be fair they originally had us in the 2nd floor and my mom requested the ground floor at check in, so they were trying to be accommodating. The only other noticeable thing was every now and then a small plane would fly overhead making conversation impossible for a moment. All-in-all a great value for the weary traveler not looking for excessive luxury.",alreneh2017,2017-05-19
We have stayed at this hotel many times over the past two years.  The newly remodeled rooms are very nice.  The staff is always friendly  and helpful.  It's also nice to have a shuttle to and from the nearby airport.,821elizabethn,2017-05-18
"The stay at the Travelodge Orange County Airport/Costa Mesa was satisfactory. I booked it because it was inexpensive, and was booked as a place to clean up and sleep for a few hours. The beds could have used more blankets, and the bathroom could have been a little cleaner. It was hard getting the water temperature to work correctly when showering. I believe the rooms could use some updating for sure.",947tylerh,2017-05-17
Overall it wasn't bad for the price. Room smelled bad. The hot water took about 5 minutes to finally come out of faucet and shower. Our room had a coffee pot but no coffee or fixings. The pool/jacuzzi was nice. The continental breakfast was over average. ,288deej,2017-05-11
"The hotel was clean, the room comfortable, and the internet connection was fast and reliable. The location was very convenient to the airport. The breakfast offered some unusual options, including the ability to make a breakfast sandwich with a sausage patty and an egg patty. Overall, I was very satisfied with the hotel, especially in view of the reasonable price.",SteveandJan33,2017-05-11
"When I called I was told hotel was 15 minutes from USC campus. Hotel was great, but we were 45 miles from campus. I would recommend hotel but advise people to check distance from hotel to where they are going themselves.",B9917MDam,2017-05-02
"I was picked up by shuttle at John Wayne airport...about a 20 minute wait in the sunshine... didn't mind at all as I was coming from a winter storm. Arrived at 2pm, an hour before check-in time, and they were kindly able to accommodate me right away, in an updated room...I had requested 2 beds, but no longer needed them, so I ended up in a nicer room with one bed and a pull-out sofa. My room was close to the lobby, the pool, and the breakfast room. The bed was very comfortable.  Was it a little noisy? Sure...you can hear airplanes, you can hear through the walls, and you can hear pool noise. Did I particularly care? Not really. I'm always prepared with ear plugs when I travel, and I know what to expect when I'm paying lower rates. There are many places to eat nearby, so you won't starve if you're not mobile.  The pool looked pretty clean, but I didn't try it out. The hot tub was a little green and smelly the first time I went in, but was much improved the 2nd and third times.  The breakfast was pretty typical, nothing spectacular, but it was good. I didn't want housekeeping service every day, but when my room was cleaned it was done well, and smelled nice afterwards. I asked for a late check-out, and was allowed to stay until 3pm for an extra $30. Seemed reasonable to me. I had a lovely stay, all the staff I encountered were friendly, and I will stay again if I'm back in the area again next year. Be realistic with your expectations and you won't be disappointed...a great value.  ",F7622AWmichellep,2017-04-29
This place needs an update.  Beds and bedding looked old.  There were nats everywhere on the outside of our door and when we opened the door to the room they all went inside.  We spent the next hour trying to kill them all.  Carpets were dirty also.  Just gross!,W4055BCvirginiam,2017-04-26
"The staff at this hotel were very friendly and ready to help with all our requests. We stayed here 3 times over a 2 week period for a family visit. The desk had no problem with our last minute changes. Like many travelers, we forgot several toiletries. The desk had supplies and on hand and helped us out several times. My wife has health issues and needs her head elevated when sleeping. The service staff provided extra pillows and waited to ensure she would be comfortable. My only real issue with this hotel is the WiFi. It is 11g which is very slow by today's standards. Enjoyed the stay and will stay here again when traveling.",N8383RCkenm,2017-04-15
"Beds a bit hard but at least not sagging in the middle. Overall not a bad place, it is in the flight path of the airport so you can hear the planes taking off.",A7923XEmichaelo,2017-04-13
"All we needed was a clean and comfortable place to sleep before attending admitted student day at UC Irvine.  Location was convenient to John Wayne Airport, having dinner near South Coast Plaza, and the next morning for driving to UC Irvine.  Our only complaint was that they only gave us one washcloth.  As we were getting ready in the morning, we noticed a lot of airplane noise, but it wasn't an issue at night and did not disturb us at all.  Breakfast was fine and staff in the breakfast room was very nice and helpful, as was the person working the front desk when we arrived around 9pm",RachelHY2250WD,2017-04-10
Nothing to share at this time always check in to different places and hotel mostly getting the bad mood cuz of the hotel quality thru Wyndham....,salmeneos,2017-04-07
Room smelled like smoke even though was a non-smoking room. There were semen stains all over the couch. Mold could be seen around handles of shower. Room needed a serious Spring Cleaning!,B181BRjuliet,2017-04-06
"Our stay had been a pleasant (and quiet) one up until 10:30pm when a group of men decided to turn the pool area into their personal frat house.  Music blared - Dancing amongst each other ensued - All the while drinking.  Things escalated to singing and hollering then leading to throwing chairs, tables, and deck umbrellas into the water.  The fiasco came to a horrifying head when 2 of the men stood at the edge of the pool and urinated into it.  

Despite 3 calls from our room and multiples call from other guests (as front desk reported) it took an hour for someone to come out and put an end to the madness. Incredibly too long to get a handle on something this disturbing and illegal - Especially for those distressed guests with children

",g3102017,2017-04-04
"Staff was friendly and accomodating.  The room was newly remodeled, lovely, clean and good bed.  The breakfast room was by the pool and wonderful.  ",970frane,2017-04-01
We have stayed here before and the rooms are always clean and staff is always very helpful and polite. The beds are very comfortable! ,256krystall,2017-03-29
My room (104) was recently updated.  The bed was comfortable and the breakfast was great.  The front desk was friendly and helpful.  This was a great hotel for the price.  I stayed one night and was perfect.,RB_GF_Girl,2017-03-24
A clean and comfortable motel great value. I recommend the upgraded rooms. Lots of places to eat in 5min walking  or less.,Z3775HVvictorr,2017-03-16
"Rooms were a bit old, but other than that, good place with pool and jacuzzi. The breakfast was quite good and the restaurants across the street were nice.",932axelp,2017-03-16
the rooms are very nice especially the ones with the disign near the ceiling.  The nights are very quiet.  No one bohered me at the door.,U7922XEdavidb,2017-03-13
Great location however the shower system is terrible.  The water gets very hot then very cold on a regular basis.  It stays very hot or cold for several minutes not just a quick change...,bhammer007,2017-03-07
